"year","geo","country","sex","ple"
2009,"NL23","NL","M",78.7
2010,"NL23","NL","M",79.8
2011,"NL23","NL","M",78.9
2012,"NL23","NL","M",79.4
2013,"NL23","NL","M",79.4
2014,"NL23","NL","M",80.6
2015,"NL23","NL","M",80.6
2016,"NL23","NL","M",80.1
1992,"NL31","NL","M",NA
1993,"NL31","NL","M",NA
1994,"NL31","NL","M",NA
1995,"NL31","NL","M",NA
1996,"NL31","NL","M",NA
1997,"NL31","NL","M",NA
1998,"NL31","NL","M",NA
1999,"NL31","NL","M",NA
2000,"NL31","NL","M",NA
2001,"NL31","NL","M",76
2002,"NL31","NL","M",76.4
2003,"NL31","NL","M",76.7
2004,"NL31","NL","M",77.1
2005,"NL31","NL","M",77.8
2006,"NL31","NL","M",78.3
2007,"NL31","NL","M",78.9
2008,"NL31","NL","M",79.3
2009,"NL31","NL","M",79.3
2010,"NL31","NL","M",79.6
2011,"NL31","NL","M",79.8
2012,"NL31","NL","M",79.9
2013,"NL31","NL","M",80
2014,"NL31","NL","M",80.6
2015,"NL31","NL","M",80.5
2016,"NL31","NL","M",80.6
1992,"NL32","NL","M",NA
1993,"NL32","NL","M",NA
1994,"NL32","NL","M",NA
1995,"NL32","NL","M",NA
1996,"NL32","NL","M",NA
1997,"NL32","NL","M",NA
1998,"NL32","NL","M",NA
1999,"NL32","NL","M",NA
2000,"NL32","NL","M",NA
2001,"NL32","NL","M",76
2002,"NL32","NL","M",76.3
2003,"NL32","NL","M",76.6
2004,"NL32","NL","M",77.2
2005,"NL32","NL","M",77.5
2006,"NL32","NL","M",78.1
2007,"NL32","NL","M",78.1
2008,"NL32","NL","M",78.5
2009,"NL32","NL","M",78.9
2010,"NL32","NL","M",79.2
2011,"NL32","NL","M",79.6
2012,"NL32","NL","M",79.4
2013,"NL32","NL","M",79.5
2014,"NL32","NL","M",80.2
2015,"NL32","NL","M",79.8
2016,"NL32","NL","M",80
1992,"NL33","NL","M",NA
1993,"NL33","NL","M",NA
1994,"NL33","NL","M",NA
1995,"NL33","NL","M",NA
1996,"NL33","NL","M",NA
1997,"NL33","NL","M",NA
1998,"NL33","NL","M",NA
1999,"NL33","NL","M",NA
2000,"NL33","NL","M",NA
2001,"NL33","NL","M",75.9
2002,"NL33","NL","M",76
2003,"NL33","NL","M",76.4
2004,"NL33","NL","M",77
2005,"NL33","NL","M",77.3
2006,"NL33","NL","M",77.9
2007,"NL33","NL","M",78
2008,"NL33","NL","M",78.6
2009,"NL33","NL","M",78.8
2010,"NL33","NL","M",78.9
2011,"NL33","NL","M",79.5
2012,"NL33","NL","M",79.2
2013,"NL33","NL","M",79.9
2014,"NL33","NL","M",80.2
2015,"NL33","NL","M",80
2016,"NL33","NL","M",80.1
1992,"NL34","NL","M",NA
1993,"NL34","NL","M",NA
1994,"NL34","NL","M",NA
1995,"NL34","NL","M",NA
1996,"NL34","NL","M",NA
1997,"NL34","NL","M",NA
1998,"NL34","NL","M",NA
1999,"NL34","NL","M",NA
2000,"NL34","NL","M",NA
2001,"NL34","NL","M",76.6
2002,"NL34","NL","M",76.9
2003,"NL34","NL","M",77.7
2004,"NL34","NL","M",77.7
2005,"NL34","NL","M",77.9
2006,"NL34","NL","M",78.2
2007,"NL34","NL","M",79.2
2008,"NL34","NL","M",79.1
2009,"NL34","NL","M",79.4
2010,"NL34","NL","M",79
2011,"NL34","NL","M",79.7
2012,"NL34","NL","M",80
2013,"NL34","NL","M",79.5
2014,"NL34","NL","M",80.5
2015,"NL34","NL","M",80.2
2016,"NL34","NL","M",80.3
1992,"NL41","NL","M",NA
1993,"NL41","NL","M",NA
1994,"NL41","NL","M",NA
1995,"NL41","NL","M",NA
1996,"NL41","NL","M",NA
1997,"NL41","NL","M",NA
1998,"NL41","NL","M",NA
1999,"NL41","NL","M",NA
2000,"NL41","NL","M",NA
2001,"NL41","NL","M",75.9
2002,"NL41","NL","M",76
2003,"NL41","NL","M",76.3
2004,"NL41","NL","M",76.8
2005,"NL41","NL","M",77.1
2006,"NL41","NL","M",77.5
2007,"NL41","NL","M",78.2
2008,"NL41","NL","M",78.3
2009,"NL41","NL","M",78.6
2010,"NL41","NL","M",79
2011,"NL41","NL","M",79.3
2012,"NL41","NL","M",79.5
2013,"NL41","NL","M",79.8
2014,"NL41","NL","M",79.9
2015,"NL41","NL","M",79.9
2016,"NL41","NL","M",79.9
1992,"NL42","NL","M",NA
1993,"NL42","NL","M",NA
1994,"NL42","NL","M",NA
1995,"NL42","NL","M",NA
1996,"NL42","NL","M",NA
1997,"NL42","NL","M",NA
1998,"NL42","NL","M",NA
1999,"NL42","NL","M",NA
2000,"NL42","NL","M",NA
2001,"NL42","NL","M",75.1
2002,"NL42","NL","M",75.3
2003,"NL42","NL","M",75.5
2004,"NL42","NL","M",76.1
2005,"NL42","NL","M",76.7
2006,"NL42","NL","M",76.9
2007,"NL42","NL","M",77.6
2008,"NL42","NL","M",77.7
2009,"NL42","NL","M",78.4
2010,"NL42","NL","M",78.3
2011,"NL42","NL","M",79
2012,"NL42","NL","M",78.9
2013,"NL42","NL","M",79.3
2014,"NL42","NL","M",79.8
2015,"NL42","NL","M",78.9
2016,"NL42","NL","M",79.6
1992,"PL11","PL","M",65.5
1993,"PL11","PL","M",66.4
1994,"PL11","PL","M",66.4
1995,"PL11","PL","M",66
1996,"PL11","PL","M",66.7
1997,"PL11","PL","M",66.9
1998,"PL11","PL","M",67.2
1999,"PL11","PL","M",67
2000,"PL11","PL","M",67.8
2001,"PL11","PL","M",68.1
2002,"PL11","PL","M",68.4
2003,"PL11","PL","M",68.9
2004,"PL11","PL","M",69.1
2005,"PL11","PL","M",68.6
2006,"PL11","PL","M",68.5
2007,"PL11","PL","M",68.6
2008,"PL11","PL","M",69.1
2009,"PL11","PL","M",69.3
2010,"PL11","PL","M",70.2
2011,"PL11","PL","M",70.5
2012,"PL11","PL","M",70.6
2013,"PL11","PL","M",70.7
2014,"PL11","PL","M",71.6
2015,"PL11","PL","M",71.3
2016,"PL11","PL","M",72
1992,"PL12","PL","M",66.6
1993,"PL12","PL","M",65.7
1994,"PL12","PL","M",67.6
1995,"PL12","PL","M",67.8
1996,"PL12","PL","M",68.1
1997,"PL12","PL","M",68.5
1998,"PL12","PL","M",69.1
1999,"PL12","PL","M",68.7
2000,"PL12","PL","M",69.8
2001,"PL12","PL","M",70.2
2002,"PL12","PL","M",70.6
2003,"PL12","PL","M",70.6
2004,"PL12","PL","M",70.9
2005,"PL12","PL","M",71
2006,"PL12","PL","M",71.4
2007,"PL12","PL","M",71.3
2008,"PL12","PL","M",71.7
2009,"PL12","PL","M",71.9
2010,"PL12","PL","M",72.6
2011,"PL12","PL","M",72.8
2012,"PL12","PL","M",73
2013,"PL12","PL","M",73.4
2014,"PL12","PL","M",74.1
2015,"PL12","PL","M",74
2016,"PL12","PL","M",74.2
1992,"PL21","PL","M",68
1993,"PL21","PL","M",68.7
1994,"PL21","PL","M",68.8
1995,"PL21","PL","M",69.2
1996,"PL21","PL","M",69.5
1997,"PL21","PL","M",69.7
1998,"PL21","PL","M",70.6
1999,"PL21","PL","M",70.5
2000,"PL21","PL","M",71.1
2001,"PL21","PL","M",71.5
2002,"PL21","PL","M",71.9
2003,"PL21","PL","M",72
2004,"PL21","PL","M",72
2005,"PL21","PL","M",72.3
2006,"PL21","PL","M",72.5
2007,"PL21","PL","M",72.5
2008,"PL21","PL","M",72.9
2009,"PL21","PL","M",73.2
2010,"PL21","PL","M",73.8
2011,"PL21","PL","M",74.1
2012,"PL21","PL","M",74
2013,"PL21","PL","M",74.7
2014,"PL21","PL","M",75.3
2015,"PL21","PL","M",75.1
2016,"PL21","PL","M",75.3
1992,"PL22","PL","M",66.1
1993,"PL22","PL","M",67
1994,"PL22","PL","M",67.1
1995,"PL22","PL","M",67.6
1996,"PL22","PL","M",67.9
1997,"PL22","PL","M",68.2
1998,"PL22","PL","M",68.7
1999,"PL22","PL","M",68.4
2000,"PL22","PL","M",69.2
2001,"PL22","PL","M",69.55
2002,"PL22","PL","M",69.9
2003,"PL22","PL","M",70.3
2004,"PL22","PL","M",70.2
2005,"PL22","PL","M",70.5
2006,"PL22","PL","M",70.6
2007,"PL22","PL","M",70.7
2008,"PL22","PL","M",70.9
2009,"PL22","PL","M",71.1
2010,"PL22","PL","M",71.7
2011,"PL22","PL","M",72
2012,"PL22","PL","M",72.1
2013,"PL22","PL","M",72.4
2014,"PL22","PL","M",73.3
2015,"PL22","PL","M",73
2016,"PL22","PL","M",73.6
1992,"PL31","PL","M",66.8
1993,"PL31","PL","M",67.4
1994,"PL31","PL","M",67.4
1995,"PL31","PL","M",67.6
1996,"PL31","PL","M",68
1997,"PL31","PL","M",68
1998,"PL31","PL","M",68.3
1999,"PL31","PL","M",68.4
2000,"PL31","PL","M",68.9
2001,"PL31","PL","M",69.15
2002,"PL31","PL","M",69.4
2003,"PL31","PL","M",69.8
2004,"PL31","PL","M",69.9
2005,"PL31","PL","M",69.8
2006,"PL31","PL","M",70.2
2007,"PL31","PL","M",70.1
2008,"PL31","PL","M",70.2
2009,"PL31","PL","M",70.8
2010,"PL31","PL","M",71.3
2011,"PL31","PL","M",71.9
2012,"PL31","PL","M",72.4
2013,"PL31","PL","M",72.6
2014,"PL31","PL","M",73.2
2015,"PL31","PL","M",73.2
2016,"PL31","PL","M",73.6
1992,"PL32","PL","M",68.4
1993,"PL32","PL","M",68.9
1994,"PL32","PL","M",69.2
1995,"PL32","PL","M",69.1
1996,"PL32","PL","M",69.6
1997,"PL32","PL","M",70.2
1998,"PL32","PL","M",70.5
1999,"PL32","PL","M",70.5
2000,"PL32","PL","M",71
2001,"PL32","PL","M",71.2
2002,"PL32","PL","M",71.4
2003,"PL32","PL","M",71.8
2004,"PL32","PL","M",71.6
2005,"PL32","PL","M",71.9
2006,"PL32","PL","M",72.6
2007,"PL32","PL","M",72.9
2008,"PL32","PL","M",73
2009,"PL32","PL","M",73.2
2010,"PL32","PL","M",73.7
2011,"PL32","PL","M",74.3
2012,"PL32","PL","M",74.4
2013,"PL32","PL","M",74.6
2014,"PL32","PL","M",75
2015,"PL32","PL","M",74.8
2016,"PL32","PL","M",75.3
1992,"PL33","PL","M",67.2
1993,"PL33","PL","M",68.1
1994,"PL33","PL","M",67.7
1995,"PL33","PL","M",68.2
1996,"PL33","PL","M",68.6
1997,"PL33","PL","M",68.8
1998,"PL33","PL","M",69.4
1999,"PL33","PL","M",68.7
2000,"PL33","PL","M",70.3
2001,"PL33","PL","M",70.3
2002,"PL33","PL","M",70.3
2003,"PL33","PL","M",70.4
2004,"PL33","PL","M",70.8
2005,"PL33","PL","M",70.5
2006,"PL33","PL","M",70.7
2007,"PL33","PL","M",71
2008,"PL33","PL","M",71.1
2009,"PL33","PL","M",71.7
2010,"PL33","PL","M",71.8
2011,"PL33","PL","M",72.2
2012,"PL33","PL","M",72.7
2013,"PL33","PL","M",72.7
2014,"PL33","PL","M",73.6
2015,"PL33","PL","M",72.8
2016,"PL33","PL","M",73.6
1992,"PL34","PL","M",67.6
1993,"PL34","PL","M",68.2
1994,"PL34","PL","M",68
1995,"PL34","PL","M",68
1996,"PL34","PL","M",68.5
1997,"PL34","PL","M",69
1998,"PL34","PL","M",69.5
1999,"PL34","PL","M",69.4
2000,"PL34","PL","M",70.4
2001,"PL34","PL","M",70.5
2002,"PL34","PL","M",70.6
2003,"PL34","PL","M",70.6
2004,"PL34","PL","M",71
2005,"PL34","PL","M",71
2006,"PL34","PL","M",71
2007,"PL34","PL","M",71.6
2008,"PL34","PL","M",72
2009,"PL34","PL","M",71.8
2010,"PL34","PL","M",72.7
2011,"PL34","PL","M",73.4
2012,"PL34","PL","M",73.2
2013,"PL34","PL","M",73.1
2014,"PL34","PL","M",73.9
2015,"PL34","PL","M",73.6
2016,"PL34","PL","M",73.9
1992,"PL41","PL","M",66
1993,"PL41","PL","M",67.6
1994,"PL41","PL","M",67.5
1995,"PL41","PL","M",67.4
1996,"PL41","PL","M",68.3
1997,"PL41","PL","M",68.4
1998,"PL41","PL","M",68.6
1999,"PL41","PL","M",68.7
2000,"PL41","PL","M",69.5
2001,"PL41","PL","M",70.05
2002,"PL41","PL","M",70.6
2003,"PL41","PL","M",70.6
2004,"PL41","PL","M",70.8
2005,"PL41","PL","M",71.2
2006,"PL41","PL","M",71.4
2007,"PL41","PL","M",71.4
2008,"PL41","PL","M",71.7
2009,"PL41","PL","M",72
2010,"PL41","PL","M",72.6
2011,"PL41","PL","M",73
2012,"PL41","PL","M",73.2
2013,"PL41","PL","M",73.5
2014,"PL41","PL","M",74
2015,"PL41","PL","M",73.6
2016,"PL41","PL","M",74.1
1992,"PL42","PL","M",65.6
1993,"PL42","PL","M",66.4
1994,"PL42","PL","M",66.8
1995,"PL42","PL","M",66.6
1996,"PL42","PL","M",67.4
1997,"PL42","PL","M",67.8
1998,"PL42","PL","M",68.4
1999,"PL42","PL","M",68
2000,"PL42","PL","M",68.8
2001,"PL42","PL","M",69.35
2002,"PL42","PL","M",69.9
2003,"PL42","PL","M",70
2004,"PL42","PL","M",70.3
2005,"PL42","PL","M",70.6
2006,"PL42","PL","M",70.6
2007,"PL42","PL","M",70.7
2008,"PL42","PL","M",70.6
2009,"PL42","PL","M",71
2010,"PL42","PL","M",71.6
2011,"PL42","PL","M",72.2
2012,"PL42","PL","M",72.6
2013,"PL42","PL","M",72.6
2014,"PL42","PL","M",73.6
2015,"PL42","PL","M",73.4
2016,"PL42","PL","M",73.4
1992,"PL43","PL","M",65.4
1993,"PL43","PL","M",66.1
1994,"PL43","PL","M",66.6
1995,"PL43","PL","M",67.1
1996,"PL43","PL","M",67.6
1997,"PL43","PL","M",68
1998,"PL43","PL","M",67.8
1999,"PL43","PL","M",68.3
2000,"PL43","PL","M",68.9
2001,"PL43","PL","M",69.4
2002,"PL43","PL","M",69.9
2003,"PL43","PL","M",69.6
2004,"PL43","PL","M",70.1
2005,"PL43","PL","M",70.3
2006,"PL43","PL","M",70.4
2007,"PL43","PL","M",70.3
2008,"PL43","PL","M",70.5
2009,"PL43","PL","M",70.7
2010,"PL43","PL","M",71.7
2011,"PL43","PL","M",71.8
2012,"PL43","PL","M",72.4
2013,"PL43","PL","M",72.2
2014,"PL43","PL","M",73.3
2015,"PL43","PL","M",72.7
2016,"PL43","PL","M",72.9
1992,"PL51","PL","M",66.1
1993,"PL51","PL","M",66.9
1994,"PL51","PL","M",66.8
1995,"PL51","PL","M",67
1996,"PL51","PL","M",67.3
1997,"PL51","PL","M",68.1
1998,"PL51","PL","M",68.4
1999,"PL51","PL","M",67.9
2000,"PL51","PL","M",68.6
2001,"PL51","PL","M",69.2
2002,"PL51","PL","M",69.8
2003,"PL51","PL","M",70
2004,"PL51","PL","M",70.1
2005,"PL51","PL","M",70.4
2006,"PL51","PL","M",70.4
2007,"PL51","PL","M",70.4
2008,"PL51","PL","M",70.5
2009,"PL51","PL","M",70.9
2010,"PL51","PL","M",71.8
2011,"PL51","PL","M",72.4
2012,"PL51","PL","M",72.4
2013,"PL51","PL","M",72.5
2014,"PL51","PL","M",73.1
2015,"PL51","PL","M",73.1
2016,"PL51","PL","M",73.5
1992,"PL52","PL","M",66.9
1993,"PL52","PL","M",67.5
1994,"PL52","PL","M",67.9
1995,"PL52","PL","M",68.4
1996,"PL52","PL","M",68.5
1997,"PL52","PL","M",68.9
1998,"PL52","PL","M",70
1999,"PL52","PL","M",69.8
2000,"PL52","PL","M",70.5
2001,"PL52","PL","M",70.7
2002,"PL52","PL","M",70.9
2003,"PL52","PL","M",71.2
2004,"PL52","PL","M",71.8
2005,"PL52","PL","M",71.8
2006,"PL52","PL","M",71.9
2007,"PL52","PL","M",72.2
2008,"PL52","PL","M",72
2009,"PL52","PL","M",72.8
2010,"PL52","PL","M",73
2011,"PL52","PL","M",73.4
2012,"PL52","PL","M",73.3
2013,"PL52","PL","M",73.3
2014,"PL52","PL","M",74.4
2015,"PL52","PL","M",73.6
2016,"PL52","PL","M",74.3
1992,"PL61","PL","M",66.2
1993,"PL61","PL","M",67.1
1994,"PL61","PL","M",67.1
1995,"PL61","PL","M",67.4
1996,"PL61","PL","M",68
1997,"PL61","PL","M",68.2
1998,"PL61","PL","M",68.3
1999,"PL61","PL","M",68.4
2000,"PL61","PL","M",69.4
2001,"PL61","PL","M",69.7
2002,"PL61","PL","M",70
2003,"PL61","PL","M",70.5
2004,"PL61","PL","M",70.5
2005,"PL61","PL","M",70.5
2006,"PL61","PL","M",70.6
2007,"PL61","PL","M",70.4
2008,"PL61","PL","M",71
2009,"PL61","PL","M",71.3
2010,"PL61","PL","M",71.5
2011,"PL61","PL","M",72.5
2012,"PL61","PL","M",72.7
2013,"PL61","PL","M",72.9
2014,"PL61","PL","M",73.4
2015,"PL61","PL","M",73.5
2016,"PL61","PL","M",73.7
1992,"PL62","PL","M",65.6
1993,"PL62","PL","M",66.8
1994,"PL62","PL","M",67.3
1995,"PL62","PL","M",66.9
1996,"PL62","PL","M",67.4
1997,"PL62","PL","M",68.4
1998,"PL62","PL","M",68.1
1999,"PL62","PL","M",68.3
2000,"PL62","PL","M",68.8
2001,"PL62","PL","M",69.2
2002,"PL62","PL","M",69.6
2003,"PL62","PL","M",69.4
2004,"PL62","PL","M",69.8
2005,"PL62","PL","M",69.8
2006,"PL62","PL","M",70
2007,"PL62","PL","M",69.9
2008,"PL62","PL","M",70.6
2009,"PL62","PL","M",70.7
2010,"PL62","PL","M",71.5
2011,"PL62","PL","M",71.9
2012,"PL62","PL","M",71.7
2013,"PL62","PL","M",71.7
2014,"PL62","PL","M",73
2015,"PL62","PL","M",72.6
2016,"PL62","PL","M",72.7
1992,"PL63","PL","M",66.6
1993,"PL63","PL","M",67.8
1994,"PL63","PL","M",67.9
1995,"PL63","PL","M",68.5
1996,"PL63","PL","M",69
1997,"PL63","PL","M",69.1
1998,"PL63","PL","M",69.2
1999,"PL63","PL","M",69.7
2000,"PL63","PL","M",70.4
2001,"PL63","PL","M",70.8
2002,"PL63","PL","M",71.2
2003,"PL63","PL","M",71.3
2004,"PL63","PL","M",71.3
2005,"PL63","PL","M",71.6
2006,"PL63","PL","M",71.7
2007,"PL63","PL","M",71.6
2008,"PL63","PL","M",72.1
2009,"PL63","PL","M",72.5
2010,"PL63","PL","M",73.2
2011,"PL63","PL","M",73.8
2012,"PL63","PL","M",73.3
2013,"PL63","PL","M",74.1
2014,"PL63","PL","M",74.4
2015,"PL63","PL","M",74.3
2016,"PL63","PL","M",74.6
1992,"PT11","PT","M",71.1
1993,"PT11","PT","M",71.2
1994,"PT11","PT","M",72.5
1995,"PT11","PT","M",72.2
1996,"PT11","PT","M",72.1
1997,"PT11","PT","M",72.7
1998,"PT11","PT","M",73
1999,"PT11","PT","M",72.9
2000,"PT11","PT","M",73.7
2001,"PT11","PT","M",73.8
2002,"PT11","PT","M",74.3
2003,"PT11","PT","M",74.5
2004,"PT11","PT","M",75.4
2005,"PT11","PT","M",75.3
2006,"PT11","PT","M",75.9
2007,"PT11","PT","M",76.3
2008,"PT11","PT","M",76.9
2009,"PT11","PT","M",77.1
2010,"PT11","PT","M",77.2
2011,"PT11","PT","M",77.7
2012,"PT11","PT","M",77.8
2013,"PT11","PT","M",78
2014,"PT11","PT","M",78.4
2015,"PT11","PT","M",78.6
2016,"PT11","PT","M",78.6
1992,"PT15","PT","M",71.1
1993,"PT15","PT","M",71.1
1994,"PT15","PT","M",70.8
1995,"PT15","PT","M",71
1996,"PT15","PT","M",71.8
1997,"PT15","PT","M",72.1
1998,"PT15","PT","M",72.4
1999,"PT15","PT","M",72.5
2000,"PT15","PT","M",73
2001,"PT15","PT","M",73.4
2002,"PT15","PT","M",73
2003,"PT15","PT","M",74.2
2004,"PT15","PT","M",74.2
2005,"PT15","PT","M",74.2
2006,"PT15","PT","M",75.2
2007,"PT15","PT","M",74.7
2008,"PT15","PT","M",75
2009,"PT15","PT","M",76.1
2010,"PT15","PT","M",77.2
2011,"PT15","PT","M",77
2012,"PT15","PT","M",77.1
2013,"PT15","PT","M",77.6
2014,"PT15","PT","M",77.1
2015,"PT15","PT","M",77.2
2016,"PT15","PT","M",76.7
1992,"PT16","PT","M",71.6
1993,"PT16","PT","M",71.5
1994,"PT16","PT","M",72.6
1995,"PT16","PT","M",72.8
1996,"PT16","PT","M",72.4
1997,"PT16","PT","M",73
1998,"PT16","PT","M",73.2
1999,"PT16","PT","M",73.7
2000,"PT16","PT","M",74.2
2001,"PT16","PT","M",74.5
2002,"PT16","PT","M",74.7
2003,"PT16","PT","M",74.8
2004,"PT16","PT","M",75.4
2005,"PT16","PT","M",75.6
2006,"PT16","PT","M",76
2007,"PT16","PT","M",76.5
2008,"PT16","PT","M",76.7
2009,"PT16","PT","M",77.1
2010,"PT16","PT","M",77.2
2011,"PT16","PT","M",77.6
2012,"PT16","PT","M",77.4
2013,"PT16","PT","M",77.8
2014,"PT16","PT","M",78.5
2015,"PT16","PT","M",78.5
2016,"PT16","PT","M",78.4
1992,"PT17","PT","M",70.7
1993,"PT17","PT","M",70.4
1994,"PT17","PT","M",71.3
1995,"PT17","PT","M",70.7
1996,"PT17","PT","M",70.7
1997,"PT17","PT","M",71.4
1998,"PT17","PT","M",71.5
1999,"PT17","PT","M",72
2000,"PT17","PT","M",72.7
2001,"PT17","PT","M",73.2
2002,"PT17","PT","M",73.6
2003,"PT17","PT","M",74.2
2004,"PT17","PT","M",74.8
2005,"PT17","PT","M",74.7
2006,"PT17","PT","M",75.3
2007,"PT17","PT","M",76
2008,"PT17","PT","M",76
2009,"PT17","PT","M",76.4
2010,"PT17","PT","M",76.7
2011,"PT17","PT","M",77.5
2012,"PT17","PT","M",77.5
2013,"PT17","PT","M",77.8
2014,"PT17","PT","M",78.2
2015,"PT17","PT","M",78.3
2016,"PT17","PT","M",78.4
1992,"PT18","PT","M",71.8
1993,"PT18","PT","M",71.6
1994,"PT18","PT","M",72.5
1995,"PT18","PT","M",71.8
1996,"PT18","PT","M",71.7
1997,"PT18","PT","M",72.3
1998,"PT18","PT","M",72.4
1999,"PT18","PT","M",72.9
2000,"PT18","PT","M",73.3
2001,"PT18","PT","M",73.9
2002,"PT18","PT","M",73.7
2003,"PT18","PT","M",73.6
2004,"PT18","PT","M",74.9
2005,"PT18","PT","M",74.4
2006,"PT18","PT","M",75.7
2007,"PT18","PT","M",75.4
2008,"PT18","PT","M",75.8
2009,"PT18","PT","M",75.6
2010,"PT18","PT","M",76.3
2011,"PT18","PT","M",76.9
2012,"PT18","PT","M",76.9
2013,"PT18","PT","M",77.2
2014,"PT18","PT","M",77.8
2015,"PT18","PT","M",77
2016,"PT18","PT","M",77.4
1992,"SE11","SE","M",74.8
1993,"SE11","SE","M",75.1
1994,"SE11","SE","M",75.8
1995,"SE11","SE","M",75.8
1996,"SE11","SE","M",76.5
1997,"SE11","SE","M",76.8
1998,"SE11","SE","M",76.8
1999,"SE11","SE","M",77.1
2000,"SE11","SE","M",77.2
2001,"SE11","SE","M",77.6
2002,"SE11","SE","M",78
2003,"SE11","SE","M",77.9
2004,"SE11","SE","M",78.5
2005,"SE11","SE","M",78.8
2006,"SE11","SE","M",78.7
2007,"SE11","SE","M",79.5
2008,"SE11","SE","M",79.4
2009,"SE11","SE","M",79.9
2010,"SE11","SE","M",79.7
2011,"SE11","SE","M",80.2
2012,"SE11","SE","M",80.6
2013,"SE11","SE","M",81
2014,"SE11","SE","M",80.9
2015,"SE11","SE","M",80.8
2016,"SE11","SE","M",81.1
1992,"SE12","SE","M",75.7
1993,"SE12","SE","M",75.6
1994,"SE12","SE","M",76.4
1995,"SE12","SE","M",76.5
1996,"SE12","SE","M",76.7
1997,"SE12","SE","M",77
1998,"SE12","SE","M",77.4
1999,"SE12","SE","M",77.5
2000,"SE12","SE","M",77.9
2001,"SE12","SE","M",77.8
2002,"SE12","SE","M",77.6
2003,"SE12","SE","M",78.2
2004,"SE12","SE","M",78.6
2005,"SE12","SE","M",78.5
2006,"SE12","SE","M",79.1
2007,"SE12","SE","M",79.2
2008,"SE12","SE","M",79.4
2009,"SE12","SE","M",79.2
2010,"SE12","SE","M",79.9
2011,"SE12","SE","M",79.9
2012,"SE12","SE","M",79.8
2013,"SE12","SE","M",80
2014,"SE12","SE","M",80.7
2015,"SE12","SE","M",80.4
2016,"SE12","SE","M",80.5
1992,"SE21","SE","M",76.2
1993,"SE21","SE","M",76.1
1994,"SE21","SE","M",76.7
1995,"SE21","SE","M",77
1996,"SE21","SE","M",77.1
1997,"SE21","SE","M",77.4
1998,"SE21","SE","M",77.3
1999,"SE21","SE","M",77.3
2000,"SE21","SE","M",77.8
2001,"SE21","SE","M",77.7
2002,"SE21","SE","M",78
2003,"SE21","SE","M",78.1
2004,"SE21","SE","M",78.7
2005,"SE21","SE","M",78.7
2006,"SE21","SE","M",78.7
2007,"SE21","SE","M",79.3
2008,"SE21","SE","M",79.6
2009,"SE21","SE","M",79.8
2010,"SE21","SE","M",79.8
2011,"SE21","SE","M",79.9
2012,"SE21","SE","M",80.3
2013,"SE21","SE","M",80.4
2014,"SE21","SE","M",80.7
2015,"SE21","SE","M",80.6
2016,"SE21","SE","M",80.8
1992,"SE22","SE","M",75.6
1993,"SE22","SE","M",75.7
1994,"SE22","SE","M",75.9
1995,"SE22","SE","M",76.2
1996,"SE22","SE","M",76.4
1997,"SE22","SE","M",76.4
1998,"SE22","SE","M",76.9
1999,"SE22","SE","M",77.2
2000,"SE22","SE","M",77.3
2001,"SE22","SE","M",77.6
2002,"SE22","SE","M",77.7
2003,"SE22","SE","M",78.2
2004,"SE22","SE","M",78.7
2005,"SE22","SE","M",78.8
2006,"SE22","SE","M",79.1
2007,"SE22","SE","M",78.7
2008,"SE22","SE","M",79.1
2009,"SE22","SE","M",79.7
2010,"SE22","SE","M",79.4
2011,"SE22","SE","M",79.9
2012,"SE22","SE","M",79.7
2013,"SE22","SE","M",80
2014,"SE22","SE","M",80.2
2015,"SE22","SE","M",80.5
2016,"SE22","SE","M",80.6
1992,"SE23","SE","M",75.8
1993,"SE23","SE","M",76
1994,"SE23","SE","M",76.5
1995,"SE23","SE","M",76.7
1996,"SE23","SE","M",77
1997,"SE23","SE","M",77
1998,"SE23","SE","M",77.2
1999,"SE23","SE","M",77.4
2000,"SE23","SE","M",77.7
2001,"SE23","SE","M",77.9
2002,"SE23","SE","M",78.2
2003,"SE23","SE","M",78.3
2004,"SE23","SE","M",78.5
2005,"SE23","SE","M",78.6
2006,"SE23","SE","M",79.1
2007,"SE23","SE","M",79.2
2008,"SE23","SE","M",79.3
2009,"SE23","SE","M",79.6
2010,"SE23","SE","M",79.9
2011,"SE23","SE","M",80.2
2012,"SE23","SE","M",80.1
2013,"SE23","SE","M",80.4
2014,"SE23","SE","M",80.5
2015,"SE23","SE","M",80.7
2016,"SE23","SE","M",80.7
1992,"SE31","SE","M",74.8
1993,"SE31","SE","M",74.8
1994,"SE31","SE","M",75.9
1995,"SE31","SE","M",75.7
1996,"SE31","SE","M",76
1997,"SE31","SE","M",76.4
1998,"SE31","SE","M",76.3
1999,"SE31","SE","M",76.6
2000,"SE31","SE","M",77
2001,"SE31","SE","M",76.9
2002,"SE31","SE","M",77.2
2003,"SE31","SE","M",77.4
2004,"SE31","SE","M",77.9
2005,"SE31","SE","M",77.8
2006,"SE31","SE","M",78
2007,"SE31","SE","M",78.5
2008,"SE31","SE","M",78.7
2009,"SE31","SE","M",78.6
2010,"SE31","SE","M",79.3
2011,"SE31","SE","M",79.6
2012,"SE31","SE","M",79.2
2013,"SE31","SE","M",79.6
2014,"SE31","SE","M",79.8
2015,"SE31","SE","M",79.4
2016,"SE31","SE","M",80.2
1992,"SE32","SE","M",75.2
1993,"SE32","SE","M",75.3
